DateTime || IpAddress || Questions || Answers || Intents || Entites||session
2019-05-16 10:22 || 14.142.203.106 || how to pay back taxes || Here are a few tips that will provide you with some back taxes help and get you on the right footing.<br> <b>1</b>. File Old Taxes <br> <b>2</b>. Know What You Owe <br> <b>3</b>. Pay at Once if Possible <br> <b>4</b>. Create a Payment Plan <br> <b>5</b>. IRS Fresh Start Program || identify procedure || [{'entity': 'tax_service', 'text': 'back taxes'}]|| 14.142.203.106_534308c0-a971-45d7-b9db-520afe3d54d72
2019-05-16 10:24 || 14.142.203.106 || how to pay back taxes || Here are a few tips that will provide you with some back taxes help and get you on the right footing.<br> <b>1</b>. File Old Taxes <br> <b>2</b>. Know What You Owe <br> <b>3</b>. Pay at Once if Possible <br> <b>4</b>. Create a Payment Plan <br> <b>5</b>. IRS Fresh Start Program || identify procedure || [{'entity': 'tax_service', 'text': 'back taxes'}]|| 14.142.203.106_534308c0-a971-45d7-b9db-520afe3d54d73
2019-05-16 10:26 || 14.142.203.106 || how to pay back taxes || Here are a few tips that will provide you with some <b>back taxes</b> help and get you on the right footing.<br> <b>1</b>. File Old Taxes <br> <b>2</b>. Know What You Owe <br> <b>3</b>. Pay at Once if Possible <br> <b>4</b>. Create a Payment Plan <br> <b>5</b>. IRS Fresh Start Program || identify procedure || [{'entity': 'tax_service', 'text': 'back taxes'}]|| 14.142.203.106_534308c0-a971-45d7-b9db-520afe3d54d74
2019-05-16 10:26 || 14.142.203.106 || how can i do tax negotiations || When it comes to Tax Negotiation, there are a number of strategies that you can implement. Here are a few tips on IRS Tax Negotiation to help you get started.<br>1.Currently Non Collectible<br>2.Offer In Compromise<br>3.Pay in monthly installments<br>4.Partial Payment || identify procedure || [{'entity': 'tax_settlement', 'text': 'tax negotiations'}]|| 14.142.203.106_534308c0-a971-45d7-b9db-520afe3d54d75
2019-05-16 10:26 || 14.142.203.106 || steps for tax negotation ||  || identify procedure || [{'entity': 'tax_settlement', 'text': 'tax negotation'}]|| 14.142.203.106_534308c0-a971-45d7-b9db-520afe3d54d76
2019-05-16 10:26 || 14.142.203.106 || steps for tax negotations ||  || identify procedure || [{'entity': 'tax_settlement', 'text': 'tax negotations'}]|| 14.142.203.106_534308c0-a971-45d7-b9db-520afe3d54d77
2019-05-16 10:26 || 14.142.203.106 || steps for tax negotiation || When it comes to Tax Negotiation, there are a number of strategies that you can implement. Here are a few tips on IRS Tax Negotiation to help you get started.<br>1.Currently Non Collectible<br>2.Offer In Compromise<br>3.Pay in monthly installments<br>4.Partial Payment || identify procedure || [{'entity': 'tax_settlement', 'text': 'tax negotiation'}]|| 14.142.203.106_534308c0-a971-45d7-b9db-520afe3d54d78
2019-05-16 10:28 || 14.142.203.106 || steps for tax negotiation || When it comes to <b>Tax Negotiation</b>, there are a number of strategies that you can implement.<br/><br/>Here are a few tips on <b>IRS Tax Negotiation</b> to help you get started.<br><b>1</b>.Currently Non Collectible<br><b>2.</b>Offer In Compromise<br><b>3.</b>Pay in monthly installments<br/><b>4.</b>Partial Payment || identify procedure || [{'entity': 'tax_settlement', 'text': 'tax negotiation'}]|| 14.142.203.106_534308c0-a971-45d7-b9db-520afe3d54d79
2019-05-16 10:31 || 14.142.203.106 || offer in compromise || Sure, let's take a look into what <b>Offer In Compromise(OIC)</b> is.<br> If you aren't familiar with the term, an <b>Offer In Compromise</b> is also referred to as an <b>OIC</b>.<br/><br/>It is a type of agreement that a taxpayer can make with the <b>IRS</b>. It basically enables the taxpayer to settle their tax debt that they owe for less than the original full amount.<br/><br/>This is often only considered and accepted by the <b>IRS</b> if they feel that the taxpayer cant pay it as a lump sum or in instalments. || search definition || [{'entity': 'tax_service', 'text': 'offer in compromise'}]|| 14.142.203.106_534308c0-a971-45d7-b9db-520afe3d54d80
2019-05-16 10:33 || 14.142.203.106 || how can i do settlement || So, let me tell you how Tax Settlement works.<br>Caught not paying your back taxes? Then it's probably best to discuss a possible Tax Settlement with the IRS. Tax Settlement is highly recommended when you've committed an honest mistake in not filing for the proper taxes or the tax debt you have to pay is too high and you can not afford to pay it in full. || identify procedure || [{'entity': 'tax_settlement', 'text': 'settlement'}]|| 14.142.203.106_534308c0-a971-45d7-b9db-520afe3d54d81
2019-05-16 10:34 || 14.142.203.106 || how can i do settlement || So, let me tell you how <b>Tax Settlement</b> works.<br>Caught not paying your <b>back taxes</b>? Then it's probably best to discuss a possible <b>Tax Settlement</b> with the <b>IRS</b>.<br/><br/><b>Tax Settlement</b> is highly recommended when you've committed an honest mistake in not filing for the proper taxes or the tax debt you have to pay is too high and you can not afford to pay it in full. || identify procedure || [{'entity': 'tax_settlement', 'text': 'settlement'}]|| 14.142.203.106_534308c0-a971-45d7-b9db-520afe3d54d82
2019-05-16 10:35 || 14.142.203.106 || i want to do tax settlement ||  || identify procedure || [{'entity': 'tax_settlement', 'text': 'tax'}, {'entity': 'service', 'text': 'settlement'}]|| 14.142.203.106_534308c0-a971-45d7-b9db-520afe3d54d83
2019-05-16 10:36 || 14.142.203.106 || i want to do tax settlement ||  || identify procedure || [{'entity': 'tax_settlement', 'text': 'tax'}, {'entity': 'service', 'text': 'settlement'}]|| 14.142.203.106_534308c0-a971-45d7-b9db-520afe3d54d84
2019-05-16 10:36 || 14.142.203.106 || i want to do tax settlement || So, let me tell you how <b>Tax Settlement</b> works.<br>Caught not paying your <b>back taxes</b>? Then it's probably best to discuss a possible <b>Tax Settlement</b> with the <b>IRS</b>.<br/><br/><b>Tax Settlement</b> is highly recommended when you've committed an honest mistake in not filing for the proper taxes or the tax debt you have to pay is too high and you can not afford to pay it in full. || identify procedure || [{'entity': 'tax_settlement', 'text': 'tax'}, {'entity': 'service', 'text': 'settlement'}]|| 14.142.203.106_534308c0-a971-45d7-b9db-520afe3d54d85
2019-05-16 11:41 || 14.142.203.106 || what is 1256 ||  || search definition || [{'entity': 'form', 'text': '1256'}]|| 14.142.203.106_534308c0-a971-45d7-b9db-520afe3d54d86
2019-05-16 11:45 || 14.142.203.106 || hi ||  || fallback |||| 14.142.203.106_534308c0-a971-45d7-b9db-520afe3d54d87
2019-05-16 11:45 || 14.142.203.106 || hi || Sorry, I did not understand your query. Type 'help' if you need assistance. || fallback || []|| 14.142.203.106_534308c0-a971-45d7-b9db-520afe3d54d88
2019-05-16 11:45 || 14.142.203.106 || what is 1040 || <b>Form 1040</b> is used by U.S. taxpayers to file an annual income tax return.<br/><br/>For Tax Year 2018, you will no longer use Form 1040-A or Form 1040-EZ, but instead will use the redesigned Form 1040. Many people will only need to file <b>Form 1040</b> and no schedules.<br/><br/>To know more visit https://www.irs.gov/forms-pubs/about-form-1040 || search definition || [{'entity': 'form', 'text': '1040'}]|| 14.142.203.106_534308c0-a971-45d7-b9db-520afe3d54d89
2019-05-16 12:27 || 14.142.203.106 || what is 2356 || I do not have information for this <b> 2356 form</b>,<br/>you can go to https://www.irs.gov/ for more information || search definition || [{'entity': 'form', 'text': '2356'}]|| 14.142.203.106_534308c0-a971-45d7-b9db-520afe3d54d90
2019-05-16 12:28 || 14.142.203.106 || hi || Hi, how can I help you? || greet || []|| 14.142.203.106_534308c0-a971-45d7-b9db-520afe3d54d91
2019-05-16 12:28 || 14.142.203.106 || who are you || I am a <b>TaxBOT</b>, I can serve you by giving the answers of all the Tax related questions, both Federal & State. || service help || []|| 14.142.203.106_534308c0-a971-45d7-b9db-520afe3d54d92
2019-05-16 12:28 || 14.142.203.106 || how can you help me || I am a <b>TaxBOT</b>, I can serve you by giving the answers of all the Tax related questions, both Federal & State. || service help || []|| 14.142.203.106_534308c0-a971-45d7-b9db-520afe3d54d93
2019-05-16 12:28 || 14.142.203.106 || help me || I am a <b>TaxBOT</b>, My job is to answer all the Tax related questions, both Federal & State. || service help || []|| 14.142.203.106_534308c0-a971-45d7-b9db-520afe3d54d94
2019-05-16 12:29 || 14.142.203.106 || history of tax || You can get various <b>Form 1040-series</b> transcript types online or by mail.<br/><br/>If you need your prior year <b>Adjusted Gross Income (AGI)</b> to e-file, choose the <b>tax return transcript</b> type when making your request.<br/><br/>if you only need to find out how much you owe or verify payments you made within the last 18 months, you can <b>view your tax account</b> https://www.irs.gov/payments/view-your-tax-account.<br/><br/> to now more visit https://www.irs.gov/individuals/get-transcript || identify procedure || [{'entity': 'service', 'text': 'history'}, {'entity': 'tax_service', 'text': 'tax'}]|| 14.142.203.106_534308c0-a971-45d7-b9db-520afe3d54d95
2019-05-16 12:54 || 14.142.203.106 || what is tax || <b>Tax</b> is a compulsory contribution to state revenue, levied by the government on workers' income and business profits, or added to the cost of some goods, services, and transactions.  || search definition || [{'entity': 'tax_service', 'text': 'tax'}]|| 14.142.203.106_534308c0-a971-45d7-b9db-520afe3d54d96
2019-05-16 12:54 || 14.142.203.106 || what is back tax || <b>Tax</b> is a compulsory contribution to state revenue, levied by the government on workers' income and business profits, or added to the cost of some goods, services, and transactions.  || search definition || [{'entity': 'tax_service', 'text': 'tax'}]|| 14.142.203.106_534308c0-a971-45d7-b9db-520afe3d54d97
2019-05-16 13:15 || 14.142.203.106 || what will happen if i miss a deadline || I am a <b>TaxBOT</b>, I can answer all the Tax related questions, both Federal & State. || service help || []|| 14.142.203.106_534308c0-a971-45d7-b9db-520afe3d54d98
2019-05-16 13:16 || 14.142.203.106 || how can i pay my back taxes || Here are a few tips that will provide you with some <b>back taxes</b> help and get you on the right footing.<br> <b>1</b>. File Old Taxes <br> <b>2</b>. Know What You Owe <br> <b>3</b>. Pay at Once if Possible <br> <b>4</b>. Create a Payment Plan <br> <b>5</b>. IRS Fresh Start Program || identify procedure || [{'entity': 'tax_service', 'text': 'back taxes'}]|| 14.142.203.106_534308c0-a971-45d7-b9db-520afe3d54d99
2019-05-16 13:16 || 14.142.203.106 || how a tax professional can help me ||  || search definition || [{'entity': 'tax_service', 'text': 'tax professional'}, {'entity': 'tax_service', 'text': 'can help'}]|| 14.142.203.106_534308c0-a971-45d7-b9db-520afe3d54d100
2019-05-16 13:18 || 14.142.203.106 || How do I verify contact from the IRS || I'm doing good!!! How about you? || asking health || []|| 14.142.203.106_534308c0-a971-45d7-b9db-520afe3d54d101
2019-05-16 13:19 || 14.142.203.106 || how can i do tax negotiation || When it comes to <b>Tax Negotiation</b>, there are a number of strategies that you can implement.<br/><br/>Here are a few tips on <b>IRS Tax Negotiation</b> to help you get started.<br><b>1</b>.Currently Non Collectible<br><b>2.</b>Offer In Compromise<br><b>3.</b>Pay in monthly installments<br/><b>4.</b>Partial Payment || identify procedure || [{'entity': 'tax_settlement', 'text': 'tax negotiation'}]|| 14.142.203.106_534308c0-a971-45d7-b9db-520afe3d54d102
2019-05-16 13:19 || 14.142.203.106 || how can i do settlement || So, let me tell you how <b>Tax Settlement</b> works.<br>Caught not paying your <b>back taxes</b>? Then it's probably best to discuss a possible <b>Tax Settlement</b> with the <b>IRS</b>.<br/><br/><b>Tax Settlement</b> is highly recommended when you've committed an honest mistake in not filing for the proper taxes or the tax debt you have to pay is too high and you can not afford to pay it in full. || identify procedure || [{'entity': 'tax_settlement', 'text': 'settlement'}]|| 14.142.203.106_534308c0-a971-45d7-b9db-520afe3d54d103
2019-05-16 13:19 || 14.142.203.106 || what is oic || Sure, let's take a look into what <b>Offer In Compromise(OIC)</b> is.<br> If you aren't familiar with the term, an <b>Offer In Compromise</b> is also referred to as an <b>OIC</b>.<br/><br/>It is a type of agreement that a taxpayer can make with the <b>IRS</b>. It basically enables the taxpayer to settle their tax debt that they owe for less than the original full amount.<br/><br/>This is often only considered and accepted by the <b>IRS</b> if they feel that the taxpayer cant pay it as a lump sum or in instalments. || search definition || [{'entity': 'tax_service', 'text': 'oic'}]|| 14.142.203.106_534308c0-a971-45d7-b9db-520afe3d54d104
2019-05-16 13:20 || 14.142.203.106 || benefits of working with an enrolled agent ||  || fallback ||]|| 14.142.203.106_534308c0-a971-45d7-b9db-520afe3d54d105
2019-05-16 13:20 || 14.142.203.106 || benefits of working with an enrolled agent || Sorry I am not getting you || fallback || []|| 14.142.203.106_534308c0-a971-45d7-b9db-520afe3d54d106
2019-05-16 13:20 || 14.142.203.106 || what is 944 || <b>Form 944</b> is designed so the smallest employers (those whose annual liability for social security, Medicare, and withheld federal income taxes is $1,000 or less) will file and pay these taxes only once a year instead of every quarter.<br/><br/>To know more visit https://www.irs.gov/forms-pubs/about-form-944 || search definition || [{'entity': 'form', 'text': '944'}]|| 14.142.203.106_534308c0-a971-45d7-b9db-520afe3d54d107
2019-05-16 13:20 || 14.142.203.106 || what is 433 || <b>IRS Form 433-A</b>, which is formally named the Collection Information Statement for Wage Earners and Self-Employed Individuals, is a document the IRS requires in some situations where an individual owes Federal income tax that he or she cannot pay in full.<br/><br/>To download <b>form 433-A</b> visit https://www.irs.gov/pub/irs-pdf/f433a.pdf || search definition || [{'entity': 'form', 'text': '433'}]|| 14.142.203.106_534308c0-a971-45d7-b9db-520afe3d54d108
2019-05-16 13:20 || 14.142.203.106 || what is 1040 || <b>Form 1040</b> is used by U.S. taxpayers to file an annual income tax return.<br/><br/>For Tax Year 2018, you will no longer use Form 1040-A or Form 1040-EZ, but instead will use the redesigned Form 1040. Many people will only need to file <b>Form 1040</b> and no schedules.<br/><br/>To know more visit https://www.irs.gov/forms-pubs/about-form-1040 || search definition || [{'entity': 'form', 'text': '1040'}]|| 14.142.203.106_534308c0-a971-45d7-b9db-520afe3d54d109
2019-05-16 13:21 || 14.142.203.106 || what is edd || At this moment I do not have information for <b> edd </b><br/>you can go to https://www.irs.gov/ for more information || search definition || [{'entity': 'tax_service', 'text': 'edd'}]|| 14.142.203.106_534308c0-a971-45d7-b9db-520afe3d54d110
2019-05-16 13:21 || 14.142.203.106 || what is irs || At this moment I do not have information for <b> irs </b><br/>you can go to https://www.irs.gov/ for more information || search definition || [{'entity': 'tax_service', 'text': 'irs'}]|| 14.142.203.106_534308c0-a971-45d7-b9db-520afe3d54d111
2019-05-16 13:21 || 14.142.203.106 || tell me about irs || The <b>IRS</b> is one of the most powerful of all of the government agencies and they wield considerable power when it comes interacting with them.<br/><br/> Here is the official website url https://www.irs.gov/ || search definition || [{'entity': 'form', 'text': 'irs'}]|| 14.142.203.106_534308c0-a971-45d7-b9db-520afe3d54d112
2019-05-16 13:22 || 14.142.203.106 || tell me about edd || I do not have information for this <b> edd form</b>,<br/>you can go to https://www.irs.gov/ for more information || search definition || [{'entity': 'form', 'text': 'edd'}]|| 14.142.203.106_534308c0-a971-45d7-b9db-520afe3d54d113
2019-05-16 13:22 || 14.142.203.106 || back tax help ||  || service help || [{'entity': 'service', 'text': 'tax'}, {'entity': 'service', 'text': 'help'}]|| 14.142.203.106_534308c0-a971-45d7-b9db-520afe3d54d114
2019-05-16 13:22 || 14.142.203.106 || what is back tax help || At this moment I do not have information for <b> tax help </b><br/>you can go to https://www.irs.gov/ for more information || search definition || [{'entity': 'tax_service', 'text': 'tax help'}]|| 14.142.203.106_534308c0-a971-45d7-b9db-520afe3d54d115
2019-05-16 13:24 || 14.142.203.106 || How a Tax Attorney can help me || At this moment I do not have information for <b> can help </b><br/>you can go to https://www.irs.gov/ for more information || search definition || [{'entity': 'tax_service', 'text': 'can help'}]|| 14.142.203.106_534308c0-a971-45d7-b9db-520afe3d54d116
2019-05-16 13:24 || 14.142.203.106 || what is levy || Are you trying to ask about any <b>form</b> or <b>services</b>? Please mention in a sentence || search definition || []|| 14.142.203.106_534308c0-a971-45d7-b9db-520afe3d54d117
2019-05-16 13:25 || 14.142.203.106 || tell me about levy || I do not have information for this <b> levy form</b>,<br/>you can go to https://www.irs.gov/ for more information || search definition || [{'entity': 'form', 'text': 'levy'}]|| 14.142.203.106_534308c0-a971-45d7-b9db-520afe3d54d118
2019-05-16 13:27 || 14.142.203.106 || hello || Hi, how can I help you? || greet || []|| 14.142.203.106_534308c0-a971-45d7-b9db-520afe3d54d119
2019-05-16 13:28 || 14.142.203.106 || what is unfiled returns || At this moment I do not have information for <b> unfiled returns </b><br/>you can go to https://www.irs.gov/ for more information || search definition || [{'entity': 'tax_service', 'text': 'unfiled returns'}]|| 14.142.203.106_534308c0-a971-45d7-b9db-520afe3d54d120
2019-05-16 13:28 || 14.142.203.106 || what is tax returns || At this moment I do not have information for <b> tax returns </b><br/>you can go to https://www.irs.gov/ for more information || search definition || [{'entity': 'tax_service', 'text': 'tax returns'}]|| 14.142.203.106_534308c0-a971-45d7-b9db-520afe3d54d121
2019-05-16 13:28 || 14.142.203.106 || what is IRS Tax Help || At this moment I do not have information for <b> IRS Tax Help </b><br/>you can go to https://www.irs.gov/ for more information || search definition || [{'entity': 'tax_service', 'text': 'IRS Tax Help'}]|| 14.142.203.106_534308c0-a971-45d7-b9db-520afe3d54d122
2019-05-16 13:30 || 14.142.203.106 || what is edd || Unlike the <b>IRS</b>, the <b>Employment Development Dept. (EDD)</b> of <b>California</b> is able to personally assess 100% of the tax due to anyone deemed a responsible person.<br/><br/>To know more visit https://www.askspaulding.com/blog/personal-assessment-of-payroll-taxes-by-the-edd || search definition || [{'entity': 'tax_service', 'text': 'edd'}]|| 14.142.203.106_534308c0-a971-45d7-b9db-520afe3d54d123
2019-05-16 13:31 || 14.142.203.106 || what is irs || The <b>IRS</b> is one of the most powerful of all of the government agencies and they wield considerable power when it comes interacting with them.<br/><br/> Here is the official website url https://www.irs.gov/ || search definition || [{'entity': 'tax_service', 'text': 'irs'}]|| 14.142.203.106_534308c0-a971-45d7-b9db-520afe3d54d124
2019-05-16 13:32 || 14.142.203.106 || what is irs tax help || At this moment I do not have information for <b> irs tax help </b><br/>you can go to https://www.irs.gov/ for more information || search definition || [{'entity': 'tax_service', 'text': 'irs tax help'}]|| 14.142.203.106_534308c0-a971-45d7-b9db-520afe3d54d125
2019-05-16 13:34 || 14.142.203.106 || what is irs tax help || The <b>IRS</b> is one of the most powerful of all of the government agencies and they wield considerable power when it comes interacting with them.<br/><br/> Here is the official website url https://www.irs.gov/ || search definition || [{'entity': 'tax_service', 'text': 'irs tax help'}]|| 14.142.203.106_534308c0-a971-45d7-b9db-520afe3d54d126
2019-05-16 13:34 || 14.142.203.106 || what is lien || At this moment I do not have information for <b> lien </b><br/>you can go to https://www.irs.gov/ for more information || search definition || [{'entity': 'tax_service', 'text': 'lien'}]|| 14.142.203.106_534308c0-a971-45d7-b9db-520afe3d54d127
2019-05-16 13:36 || 14.142.203.106 || tell me about levy || I do not have information for this <b> levy form</b>,<br/>you can go to https://www.irs.gov/ for more information || search definition || [{'entity': 'form', 'text': 'levy'}]|| 14.142.203.106_534308c0-a971-45d7-b9db-520afe3d54d128
2019-05-16 13:37 || 14.142.203.106 || tell me about levy || <b>A property tax (or millage tax) is a levy on the value of a property</b>.<br/>The <b>tax</b> is <b>levied</b> by the governing authority of the jurisdiction in which the property is located.<br/><br/>This can be a national government, a federated state, a county or geographical region or a municipality.<br/><br/> To know more visit https://www.irs.gov/businesses/small-businesses-self-employed/levy || search definition || [{'entity': 'form', 'text': 'levy'}]|| 14.142.203.106_534308c0-a971-45d7-b9db-520afe3d54d129
2019-05-16 13:37 || 14.142.203.106 || tell me about tax levy || <b>A property tax (or millage tax) is a levy on the value of a property</b>.<br/>The <b>tax</b> is <b>levied</b> by the governing authority of the jurisdiction in which the property is located.<br/><br/>This can be a national government, a federated state, a county or geographical region or a municipality.<br/><br/> To know more visit https://www.irs.gov/businesses/small-businesses-self-employed/levy || search definition || [{'entity': 'tax_service', 'text': 'tax levy'}]|| 14.142.203.106_534308c0-a971-45d7-b9db-520afe3d54d130
2019-05-16 13:40 || 14.142.203.106 || what is lien || A <b>Federal Tax Lien</b> is the governments legal claim against your property when you neglect or fail to pay a tax debt.<br/><br/>The <b>lien</b> protects the governments interest in all your property, including real estate, personal property and financial assets.<br/><br/>To know more visit https://www.irs.gov/businesses/small-businesses-self-employed/understanding-a-federal-tax-lien || search definition || [{'entity': 'tax_service', 'text': 'lien'}]|| 14.142.203.106_534308c0-a971-45d7-b9db-520afe3d54d131
2019-05-16 13:41 || 14.142.203.106 || what is federal tax lien || A <b>Federal Tax Lien</b> is the governments legal claim against your property when you neglect or fail to pay a tax debt.<br/><br/>The <b>lien</b> protects the governments interest in all your property, including real estate, personal property and financial assets.<br/><br/>To know more visit https://www.irs.gov/businesses/small-businesses-self-employed/understanding-a-federal-tax-lien || search definition || [{'entity': 'tax_service', 'text': 'tax lien'}]|| 14.142.203.106_534308c0-a971-45d7-b9db-520afe3d54d132
2019-05-16 13:41 || 14.142.203.106 || what is tax lien || A <b>Federal Tax Lien</b> is the governments legal claim against your property when you neglect or fail to pay a tax debt.<br/><br/>The <b>lien</b> protects the governments interest in all your property, including real estate, personal property and financial assets.<br/><br/>To know more visit https://www.irs.gov/businesses/small-businesses-self-employed/understanding-a-federal-tax-lien || search definition || [{'entity': 'tax_service', 'text': 'tax lien'}]|| 14.142.203.106_534308c0-a971-45d7-b9db-520afe3d54d133
2019-05-16 13:41 || 14.142.203.106 || what is tax return || At this moment I do not have information for <b> tax return </b><br/>you can go to https://www.irs.gov/ for more information || search definition || [{'entity': 'tax_service', 'text': 'tax return'}]|| 14.142.203.106_534308c0-a971-45d7-b9db-520afe3d54d134
2019-05-16 13:52 || 14.142.203.106 || what is unfiles return || Once you do correct your outstanding taxes, you start the clock on the <b>unfiled tax return</b> statute of limitations.<br/>The <b>IRS</b> statute of limitations states that generally speaking, the government has up to ten years to collect on a debt for your <b>unfiled tax return</b>.<br/><br/>To know more visit https://www.irs.gov/ || search definition || [{'entity': 'tax_service', 'text': 'unfiles return'}]|| 14.142.203.106_534308c0-a971-45d7-b9db-520afe3d54d135
2019-05-17 04:54 || 14.142.203.106 || hello || Hi, you can ask question related to Tax Service of US. || greet || []|| 14.142.203.106_534308c0-a971-45d7-b9db-520afe3d54d136
2019-05-17 05:32 || 14.142.203.106 || what is tax return || <b>Tax Return</b> is a form on which a taxpayer makes an annual statement of income and personal circumstances, used by the tax authorities to assess liability for <b>tax</b>.<br/><br/>To know more visit https://www.irs.gov/ || search definition || [{'entity': 'tax_service', 'text': 'tax return'}]|| 14.142.203.106_534308c0-a971-45d7-b9db-520afe3d54d137
2019-05-17 06:02 || 14.142.203.106 || what is tax || <b>Tax</b> is a compulsory contribution to state revenue, levied by the government on workers' income and business profits, or added to the cost of some goods, services, and transactions.  || search definition || [{'entity': 'tax_service', 'text': 'tax'}]|| 14.142.203.106_534308c0-a971-45d7-b9db-520afe3d54d138
2019-05-17 12:24 || 14.142.203.106 || what is tax return || <b>Tax Return</b> is a form on which a taxpayer makes an annual statement of income and personal circumstances, used by the tax authorities to assess liability for <b>tax</b>.<br/><br/>To know more visit https://www.irs.gov/ || search definition || [{'entity': 'tax_service', 'text': 'tax return'}]|| 14.142.203.106_534308c0-a971-45d7-b9db-520afe3d54d139
2019-05-17 12:24 || 14.142.203.106 || what is unfiled return || Once you do correct your outstanding taxes, you start the clock on the <b>unfiled tax return</b> statute of limitations.<br/>The <b>IRS</b> statute of limitations states that generally speaking, the government has up to ten years to collect on a debt for your <b>unfiled tax return</b>.<br/><br/>To know more visit https://www.irs.gov/ || search definition || [{'entity': 'tax_service', 'text': 'unfiled return'}]|| 14.142.203.106_534308c0-a971-45d7-b9db-520afe3d54d140
2019-05-17 12:24 || 14.142.203.106 || what is irs || The <b>IRS</b> is one of the most powerful of all of the government agencies and they wield considerable power when it comes interacting with them.<br/><br/> Here is the official website url https://www.irs.gov/ || search definition || [{'entity': 'tax_service', 'text': 'irs'}]|| 14.142.203.106_534308c0-a971-45d7-b9db-520afe3d54d141
2019-05-17 12:24 || 14.142.203.106 || what is edd || Unlike the <b>IRS</b>, the <b>Employment Development Dept. (EDD)</b> of <b>California</b> is able to personally assess 100% of the tax due to anyone deemed a responsible person.<br/><br/>To know more visit https://www.askspaulding.com/blog/personal-assessment-of-payroll-taxes-by-the-edd || search definition || [{'entity': 'tax_service', 'text': 'edd'}]|| 14.142.203.106_534308c0-a971-45d7-b9db-520afe3d54d142
2019-05-17 12:24 || 14.142.203.106 || what is tax || <b>Tax</b> is a compulsory contribution to state revenue, levied by the government on workers' income and business profits, or added to the cost of some goods, services, and transactions.  || search definition || [{'entity': 'tax_service', 'text': 'tax'}]|| 14.142.203.106_534308c0-a971-45d7-b9db-520afe3d54d143
2019-05-17 12:24 || 14.142.203.106 || what is levy || Are you trying to ask about any <b>form</b> or <b>services</b>? Please mention in a sentence || search definition || []|| 14.142.203.106_534308c0-a971-45d7-b9db-520afe3d54d144
2019-05-17 12:24 || 14.142.203.106 || tell me about levy || <b>A property tax (or millage tax) is a levy on the value of a property</b>.<br/>The <b>tax</b> is <b>levied</b> by the governing authority of the jurisdiction in which the property is located.<br/><br/>This can be a national government, a federated state, a county or geographical region or a municipality.<br/><br/> To know more visit https://www.irs.gov/businesses/small-businesses-self-employed/levy || search definition || [{'entity': 'form', 'text': 'levy'}]|| 14.142.203.106_534308c0-a971-45d7-b9db-520afe3d54d145
2019-05-17 12:25 || 14.142.203.106 || what is lien || A <b>Federal Tax Lien</b> is the governments legal claim against your property when you neglect or fail to pay a tax debt.<br/><br/>The <b>lien</b> protects the governments interest in all your property, including real estate, personal property and financial assets.<br/><br/>To know more visit https://www.irs.gov/businesses/small-businesses-self-employed/understanding-a-federal-tax-lien || search definition || [{'entity': 'tax_service', 'text': 'lien'}]|| 14.142.203.106_534308c0-a971-45d7-b9db-520afe3d54d146
2019-05-17 12:25 || 14.142.203.106 || how can i pay my back taxes || Here are a few tips that will provide you with some <b>back taxes</b> help and get you on the right footing.<br> <b>1</b>. File Old Taxes <br> <b>2</b>. Know What You Owe <br> <b>3</b>. Pay at Once if Possible <br> <b>4</b>. Create a Payment Plan <br> <b>5</b>. IRS Fresh Start Program || identify procedure || [{'entity': 'tax_service', 'text': 'back taxes'}]|| 14.142.203.106_534308c0-a971-45d7-b9db-520afe3d54d147
2019-05-17 12:26 || 14.142.203.106 || how can i do settlement || So, let me tell you how <b>Tax Settlement</b> works.<br>Caught not paying your <b>back taxes</b>? Then it's probably best to discuss a possible <b>Tax Settlement</b> with the <b>IRS</b>.<br/><br/><b>Tax Settlement</b> is highly recommended when you've committed an honest mistake in not filing for the proper taxes or the tax debt you have to pay is too high and you can not afford to pay it in full. || identify procedure || [{'entity': 'tax_settlement', 'text': 'settlement'}]|| 14.142.203.106_534308c0-a971-45d7-b9db-520afe3d54d148
2019-05-17 12:26 || 14.142.203.106 || how can i do tax settlement || So, let me tell you how <b>Tax Settlement</b> works.<br>Caught not paying your <b>back taxes</b>? Then it's probably best to discuss a possible <b>Tax Settlement</b> with the <b>IRS</b>.<br/><br/><b>Tax Settlement</b> is highly recommended when you've committed an honest mistake in not filing for the proper taxes or the tax debt you have to pay is too high and you can not afford to pay it in full. || identify procedure || [{'entity': 'tax_settlement', 'text': 'tax settlement'}]|| 14.142.203.106_534308c0-a971-45d7-b9db-520afe3d54d149
2019-05-17 12:26 || 14.142.203.106 || how can i do negotiation || When it comes to <b>Tax Negotiation</b>, there are a number of strategies that you can implement.<br/><br/>Here are a few tips on <b>IRS Tax Negotiation</b> to help you get started.<br><b>1</b>.Currently Non Collectible<br><b>2.</b>Offer In Compromise<br><b>3.</b>Pay in monthly installments<br/><b>4.</b>Partial Payment || identify procedure || [{'entity': 'tax_settlement', 'text': 'negotiation'}]|| 14.142.203.106_534308c0-a971-45d7-b9db-520afe3d54d150
